"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0140950","histone H2A deubiquitinase activity","MF",5,0,0,1,1
"GO:0004796","thromboxane-A synthase activity","MF",1,1,0,0.0259814873922758,1
"GO:0036134","12-hydroxyheptadecatrienoic acid synthase activity","MF",2,1,0,0.0512895526777291,1
"GO:0180020","membrane bending activity","MF",1,0,0,1,1
"GO:0016509","long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",2,0,0,1,1
"GO:0019782","ISG15 activating enzyme activity","MF",1,0,0,1,1
"GO:0004483","mRNA (nucleoside-2'-O-)-methyltransferase activity","MF",2,0,0,1,1
"GO:0047389","glycerophosphocholine phosphodiesterase activity","MF",2,0,0,1,1
"GO:0003844","1,4-alpha-glucan branching enzyme activity","MF",1,0,0,1,1
"GO:0008607","phosphorylase kinase regulator activity","MF",3,0,0,1,1
"GO:0106261","tRNA uridine(34) acetyltransferase activity","MF",1,0,0,1,1
"GO:0031956","medium-chain fatty acid-CoA ligase activity","MF",4,0,0,1,1
"GO:0047238","glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity","MF",8,0,0,1,1
"GO:0050510","N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity","MF",4,0,0,1,1
"GO:0019778","Atg12 activating enzyme activity","MF",1,0,0,1,1
"GO:0019779","Atg8 activating enzyme activity","MF",1,0,0,1,1
"GO:0003974","UDP-N-acetylglucosamine 4-epimerase activity","MF",1,0,0,1,1
"GO:0003978","UDP-glucose 4-epimerase activity","MF",1,0,0,1,1
"GO:0061815","Met1-linked polyubiquitin deubiquitinase activity","MF",1,0,0,1,1
"GO:0004013","adenosylhomocysteinase activity","MF",2,0,0,1,1
"GO:0046508","hydrolase activity, acting on carbon-sulfur bonds","MF",2,0,0,1,1
"GO:0106423","tubulin-tyrosine carboxypeptidase","MF",3,0,0,1,1
"GO:0106405","isoprenoid diphosphate phosphatase activity","MF",1,0,0,1,1
"GO:0160082","hypoxia-inducible factor-proline dioxygenase activity","MF",4,0,0,1,1
"GO:0004594","pantothenate kinase activity","MF",4,0,0,1,1
"GO:0008444","CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity","MF",1,0,0,1,1
"GO:0050277","sedoheptulokinase activity","MF",1,0,0,1,1
"GO:0089715","tRNA (L-threonylcarbamoyladenosine(37)-C2) methyltransferase activity","MF",1,0,0,1,1
"GO:0000246","Delta24(24-1) sterol reductase activity","MF",1,1,0,0.0259814873922758,1
"GO:0050614","Delta24-sterol reductase activity","MF",1,1,0,0.0259814873922758,1
"GO:0015417","ABC-type polyamine transporter activity","MF",2,0,0,1,1
"GO:0062069","GARP complex binding","MF",1,0,0,1,1
"GO:0061690","lipoamidase activity","MF",1,0,0,1,1
"GO:0106419","NAD-dependent protein lipoamidase activity","MF",1,0,0,1,1
"GO:0106420","NAD-dependent protein biotinidase activity","MF",1,0,0,1,1
"GO:0008988","rRNA (adenine-N6-)-methyltransferase activity","MF",2,0,0,1,1
"GO:0101006","protein histidine phosphatase activity","MF",1,0,0,1,1
"GO:0017168","5-oxoprolinase (ATP-hydrolyzing) activity","MF",1,0,0,1,1
"GO:0047341","fucose-1-phosphate guanylyltransferase activity","MF",1,0,0,1,1
"GO:0019150","D-ribulokinase activity","MF",1,0,0,1,1
"GO:0010428","methyl-CpNpG binding","MF",1,1,0,0.0259814873922758,1
"GO:0035299","inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity","MF",1,0,0,1,1
"GO:0097383","dIDP phosphatase activity","MF",1,1,0,0.0259814873922758,1
"GO:0110152","RNA NAD+-cap (NAD+-forming) hydrolase activity","MF",2,1,0,0.0512895526777291,1
"GO:0046316","gluconokinase activity","MF",1,0,0,1,1
"GO:0008508","bile acid:sodium symporter activity","MF",3,0,0,1,1
"GO:0043250","sodium-dependent organic anion transmembrane transporter activity","MF",1,0,0,1,1
"GO:0061863","microtubule plus end polymerase","MF",1,0,0,1,1
"GO:0047349","D-ribitol-5-phosphate cytidylyltransferase activity","MF",1,0,0,1,1
"GO:0062154","N6-methyl-AMP deaminase activity","MF",1,0,0,1,1
"GO:0102571","[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity","MF",1,0,0,1,1
"GO:0036393","thiocyanate peroxidase activity","MF",1,0,0,1,1
"GO:0047988","hydroxyacid-oxoacid transhydrogenase activity","MF",1,0,0,1,1
"GO:0008465","hydroxypyruvate reductase (NADH) activity","MF",1,0,0,1,1
"GO:0016618","hydroxypyruvate reductase [NAD(P)H] activity","MF",1,0,0,1,1
"GO:0030267","glyoxylate reductase (NADPH) activity","MF",1,0,0,1,1
"GO:0106345","glyoxylate reductase activity","MF",1,0,0,1,1
"GO:0120509","hydroxypyruvate reductase (NADPH) activity","MF",1,0,0,1,1
"GO:1990269","RNA polymerase II C-terminal domain phosphoserine binding","MF",5,0,0,1,1
"GO:0015182","L-asparagine transmembrane transporter activity","MF",4,0,1,1,0.168464490295855
"GO:0045119","azole:proton antiporter activity","MF",1,0,1,1,0.0450686243217363
"GO:0140830","L-glutamine, sodium:proton antiporter activity","MF",2,0,1,1,0.0881088152837416
"GO:0140831","L-asparagine, sodium:proton antiporter activity","MF",1,0,1,1,0.0450686243217363
"GO:0140832","L-histidine, sodium:proton antiporter activity","MF",1,0,1,1,0.0450686243217363
"GO:0062076","acyl-CoA delta5-desaturase activity","MF",1,0,0,1,1
"GO:0004021","L-alanine:2-oxoglutarate aminotransferase activity","MF",2,0,1,1,0.0881088152837416
"GO:0047635","alanine-oxo-acid transaminase activity","MF",2,0,1,1,0.0881088152837416
"GO:0015311","monoamine:proton antiporter activity","MF",3,0,0,1,1
"GO:0015312","polyamine:proton antiporter activity","MF",1,0,0,1,1
"GO:0008460","dTDP-glucose 4,6-dehydratase activity","MF",1,0,0,1,1
"GO:0052906","tRNA (guanine(37)-N1)-methyltransferase activity","MF",1,0,0,1,1
"GO:0015164","glucuronoside transmembrane transporter activity","MF",1,0,0,1,1
"GO:0050232","putrescine oxidase activity","MF",1,0,0,1,1
"GO:0052598","histamine oxidase activity","MF",1,0,0,1,1
"GO:0050567","glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","MF",3,0,0,1,1
"GO:0051978","lysophospholipid:sodium symporter activity","MF",1,0,0,1,1
"GO:0140348","lysophosphatidylcholine flippase activity","MF",1,0,0,1,1
"GO:0032542","sulfiredoxin activity","MF",2,0,0,1,1
"GO:0070773","protein-N-terminal glutamine amidohydrolase activity","MF",1,0,0,1,1
"GO:0106347","U2 snRNA 2'-O-methyladenosine m6 methyltransferase activity","MF",1,0,0,1,1
"GO:0140684","histone H3K9me2/H3K9me3 demethylase activity","MF",4,0,0,1,1
"GO:0071424","rRNA (cytosine-N4-)-methyltransferase activity","MF",1,0,0,1,1
"GO:0050146","nucleoside phosphotransferase activity","MF",1,0,0,1,1
"GO:0033971","hydroxyisourate hydrolase activity","MF",1,0,0,1,1
"GO:0106157","peptidyl-arginine 3-dioxygenase activity","MF",1,0,0,1,1
"GO:0015024","glucuronate-2-sulfatase activity","MF",1,0,0,1,1
"GO:0140444","cytoskeleton-nuclear membrane anchor activity","MF",4,1,0,0.0999546187804073,1
"GO:0002112","interleukin-33 receptor binding","MF",1,0,0,1,1
"GO:0004133","glycogen debranching enzyme activity","MF",1,0,0,1,1
"GO:0004134","4-alpha-glucanotransferase activity","MF",1,0,0,1,1
"GO:0004135","amylo-alpha-1,6-glucosidase activity","MF",1,0,0,1,1
"GO:0032034","myosin II head/neck binding","MF",1,0,0,1,1
"GO:0032038","myosin II heavy chain binding","MF",1,0,0,1,1
"GO:1990699","palmitoleyl hydrolase activity","MF",1,0,0,1,1
"GO:0050290","sphingomyelin phosphodiesterase D activity","MF",1,0,0,1,1
"GO:0008817","corrinoid adenosyltransferase activity","MF",1,1,0,0.0259814873922758,1
"GO:0141054","histone H2B ubiquitin ligase activity","MF",2,0,0,1,1
"GO:0160150","tRNA pseudouridine(13) synthase activity","MF",1,0,0,1,1
"GO:0141101","tRNA(Ser) (uridine(44)-2'-O-)-methyltransferase activity","MF",1,0,0,1,1
"GO:0030729","acetoacetate-CoA ligase activity","MF",1,0,0,1,1
"GO:0003952","NAD+ synthase (glutamine-hydrolyzing) activity","MF",1,0,0,1,1
"GO:0008795","NAD+ synthase activity","MF",1,0,0,1,1
"GO:0004149","dihydrolipoyllysine-residue succinyltransferase activity","MF",1,0,0,1,1
"GO:0016751","S-succinyltransferase activity","MF",1,0,0,1,1
"GO:0140343","phosphatidylserine transfer activity","MF",2,0,0,1,1
"GO:0047173","phosphatidylcholine-retinol O-acyltransferase activity","MF",1,0,0,1,1
"GO:0016992","lipoate synthase activity","MF",1,0,0,1,1
"GO:1904855","proteasome regulatory particle binding","MF",2,0,0,1,1
"GO:0140802","NAD+-protein-C-terminal glycine ADP-ribosyltransferase activity","MF",1,0,0,1,1
"GO:0046922","peptide-O-fucosyltransferase activity","MF",2,0,0,1,1
"GO:0070553","nicotinic acid receptor activity","MF",1,0,1,1,0.0450686243217363
"GO:0016402","pristanoyl-CoA oxidase activity","MF",1,0,0,1,1
"GO:0062104","pumilio-response element binding","MF",1,0,0,1,1
"GO:0070780","dihydrosphingosine-1-phosphate phosphatase activity","MF",1,0,0,1,1
"GO:0106226","peptide 2-hydroxyisobutyryltransferase activity","MF",2,0,0,1,1
"GO:0140064","peptide crotonyltransferase activity","MF",2,0,0,1,1
"GO:0140065","peptide butyryltransferase activity","MF",2,0,0,1,1
"GO:0140068","histone crotonyltransferase activity","MF",2,0,0,1,1
"GO:0098633","collagen fibril binding","MF",2,0,1,1,0.0881088152837416
"GO:0045519","interleukin-23 receptor binding","MF",1,0,0,1,1
"GO:0043812","phosphatidylinositol-4-phosphate phosphatase activity","MF",4,0,0,1,1
"GO:0008419","RNA lariat debranching enzyme activity","MF",1,0,0,1,1
"GO:0008527","taste receptor activity","MF",7,0,0,1,1
"GO:0033041","sweet taste receptor activity","MF",1,0,0,1,1
"GO:0005133","type II interferon receptor binding","MF",1,0,0,1,1
"GO:0097690","iron ion transmembrane transporter inhibitor activity","MF",1,0,1,1,0.0450686243217363
"GO:0003877","ATP:ADP adenylyltransferase activity","MF",1,0,0,1,1
"GO:0004824","lysine-tRNA ligase activity","MF",1,0,0,1,1
"GO:0047464","heparosan-N-sulfate-glucuronate 5-epimerase activity","MF",1,0,0,1,1
"GO:0050379","UDP-glucuronate 5'-epimerase activity","MF",1,0,0,1,1
"GO:0033791","3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity","MF",1,0,0,1,1
"GO:0043956","3-hydroxypropionyl-CoA dehydratase activity","MF",1,0,0,1,1
"GO:0106231","NAD-dependent protein-lysine depropionylase activity","MF",2,0,0,1,1
"GO:0160011","NAD-dependent protein decrotonylase activity","MF",1,0,0,1,1
"GO:0160012","NAD-dependent histone decrotonylase activity","MF",1,0,0,1,1
"GO:0170012","histone H3K18 decrotonylase activity","MF",1,0,0,1,1
"GO:0004967","glucagon receptor activity","MF",1,0,0,1,1
"GO:0032089","NACHT domain binding","MF",1,0,0,1,1
"GO:0097682","intracellularly phosphatidylinositol-3,5-bisphosphate-gated monatomic cation channel activity","MF",3,0,0,1,1
"GO:0047444","N-acylneuraminate-9-phosphate synthase activity","MF",1,0,0,1,1
"GO:0008273","calcium, potassium:sodium antiporter activity","MF",3,1,0,0.0759416086095535,1
"GO:0046559","alpha-glucuronidase activity","MF",1,0,0,1,1
"GO:0010348","lithium:proton antiporter activity","MF",1,0,0,1,1
"GO:0004819","glutamine-tRNA ligase activity","MF",2,0,0,1,1
"GO:0051990","(R)-2-hydroxyglutarate dehydrogenase activity","MF",1,0,0,1,1
"GO:0016232","HNK-1 sulfotransferase activity","MF",1,0,0,1,1
"GO:0051392","tRNA N4-acetyltransferase activity","MF",1,0,1,1,0.0450686243217363
"GO:0106162","mRNA N-acetyltransferase activity","MF",1,0,1,1,0.0450686243217363
"GO:1990883","18S rRNA cytidine N-acetyltransferase activity","MF",1,0,1,1,0.0450686243217363
"GO:0047166","1-alkenylglycerophosphoethanolamine O-acyltransferase activity","MF",1,0,0,1,1
"GO:0047192","1-alkylglycerophosphocholine O-acetyltransferase activity","MF",3,0,0,1,1
"GO:0002058","uracil binding","MF",1,0,0,1,1
"GO:0002061","pyrimidine nucleobase binding","MF",1,0,0,1,1
"GO:0017113","dihydropyrimidine dehydrogenase (NADP+) activity","MF",1,0,0,1,1
"GO:0004142","diacylglycerol cholinephosphotransferase activity","MF",2,0,0,1,1
"GO:0047359","1-alkenyl-2-acylglycerol choline phosphotransferase activity","MF",1,0,0,1,1
"GO:0140682","FAD-dependent H3K4me/H3K4me3 demethylase activity","MF",2,0,0,1,1
"GO:0004344","glucose dehydrogenase activity","MF",1,0,0,1,1
"GO:0047934","glucose 1-dehydrogenase (NAD+) activity","MF",1,0,0,1,1
"GO:0047935","glucose 1-dehydrogenase (NADP+) activity","MF",1,0,0,1,1
"GO:0047936","glucose 1-dehydrogenase [NAD(P)+] activity","MF",1,0,0,1,1
"GO:0061463","O-acetyl-ADP-ribose deacetylase activity","MF",3,0,0,1,1
"GO:0140292","ADP-ribosylserine hydrolase activity","MF",1,0,0,1,1
"GO:0001716","L-amino-acid oxidase activity","MF",1,1,0,0.0259814873922758,1
"GO:0036424","L-phosphoserine phosphatase activity","MF",1,0,0,1,1
"GO:0003989","acetyl-CoA carboxylase activity","MF",2,0,0,1,1
"GO:0102521","tRNA-4-demethylwyosine synthase activity","MF",1,0,0,1,1
"GO:0070735","protein-glycine ligase activity","MF",2,1,0,0.0512895526777291,1
"GO:0070736","protein-glycine ligase activity, initiating","MF",1,0,0,1,1
"GO:0070738","tubulin-glycine ligase activity","MF",1,0,0,1,1
"GO:0097363","protein O-acetylglucosaminyltransferase activity","MF",3,0,0,1,1
"GO:0140841","RNA polymerase II C-terminal domain O-GlcNAc transferase activity","MF",2,0,0,1,1
"GO:0140842","RNA polymerase II C-terminal domain S5 O-GlcNAc transferase activity","MF",2,0,0,1,1
"GO:0140843","RNA polymerase II C-terminal domain S7 O-GlcNAc transferase activity","MF",2,0,0,1,1
"GO:0052833","inositol monophosphate 4-phosphatase activity","MF",1,0,0,1,1
"GO:0047016","cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity","MF",1,0,0,1,1
"GO:1990838","poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends","MF",1,0,0,1,1
"GO:0019135","deoxyhypusine monooxygenase activity","MF",1,0,0,1,1
"GO:0004823","leucine-tRNA ligase activity","MF",2,0,0,1,1
"GO:0004856","D-xylulokinase activity","MF",1,0,0,1,1
"GO:0090416","nicotinate transmembrane transporter activity","MF",1,0,0,1,1
"GO:0052918","dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity","MF",1,0,0,1,1
"GO:0052926","dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity","MF",1,0,0,1,1
"GO:0005309","creatine:sodium symporter activity","MF",1,0,0,1,1
"GO:0098699","structural constituent of presynaptic actin cytoskeleton","MF",1,0,0,1,1
"GO:0099181","structural constituent of presynapse","MF",1,0,0,1,1
"GO:1990889","H4K20me3 modified histone binding","MF",2,0,1,1,0.0881088152837416
"GO:0003837","beta-ureidopropionase activity","MF",1,0,0,1,1
"GO:0008454","alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity","MF",2,0,0,1,1
"GO:0062060","NuA4 histone acetyltransferase complex binding","MF",1,0,0,1,1
"GO:0004733","pyridoxamine phosphate oxidase activity","MF",1,0,0,1,1
"GO:0008123","cholesterol 7-alpha-monooxygenase activity","MF",1,0,0,1,1
"GO:0031073","cholesterol 26-hydroxylase activity","MF",1,0,0,1,1
"GO:0047748","cholestanetetraol 26-dehydrogenase activity","MF",1,0,0,1,1
"GO:0003878","ATP citrate synthase activity","MF",1,0,0,1,1
"GO:0004375","glycine dehydrogenase (decarboxylating) activity","MF",1,0,0,1,1
"GO:0016642","oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor","MF",1,0,0,1,1
"GO:0070280","pyridoxal binding","MF",2,0,0,1,1
"GO:0070005","cysteine-type aminopeptidase activity","MF",2,0,0,1,1
"GO:0004491","methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity","MF",1,0,0,1,1
"GO:0018478","malonate-semialdehyde dehydrogenase (acetylating) activity","MF",1,0,0,1,1
"GO:0017005","3'-tyrosyl-DNA phosphodiesterase activity","MF",1,0,0,1,1
"GO:0010308","acireductone dioxygenase (Ni2+-requiring) activity","MF",1,0,0,1,1
"GO:0010309","acireductone dioxygenase [iron(II)-requiring] activity","MF",1,0,0,1,1
"GO:0004822","isoleucine-tRNA ligase activity","MF",2,0,0,1,1
"GO:0045703","ketoreductase activity","MF",1,0,0,1,1
"GO:0047042","androsterone dehydrogenase (B-specific) activity","MF",1,0,0,1,1
"GO:0047787","Delta4-3-oxosteroid 5beta-reductase activity","MF",1,0,0,1,1
"GO:0050333","thiamine triphosphate phosphatase activity","MF",1,0,0,1,1
"GO:0047322","[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity","MF",2,0,0,1,1
"GO:0008506","sucrose:proton symporter activity","MF",2,0,0,1,1
"GO:0008515","sucrose transmembrane transporter activity","MF",2,0,0,1,1
"GO:0009669","sucrose:monoatomic cation symporter activity","MF",2,0,0,1,1
"GO:0015154","disaccharide transmembrane transporter activity","MF",2,0,0,1,1
"GO:0015157","oligosaccharide transmembrane transporter activity","MF",2,0,0,1,1
"GO:0015098","molybdate ion transmembrane transporter activity","MF",1,0,0,1,1
"GO:0102758","very-long-chain enoyl-CoA reductase activity","MF",1,0,0,1,1
"GO:0004632","phosphopantothenate--cysteine ligase activity","MF",1,0,0,1,1
"GO:0047407","ADP-ribosyl-[dinitrogen reductase] hydrolase activity","MF",1,0,0,1,1
"GO:0004471","malate dehydrogenase (decarboxylating) (NAD+) activity","MF",1,0,0,1,1
"GO:0047730","carnosine synthase activity","MF",1,0,0,1,1
"GO:0102102","homocarnosine synthase activity","MF",1,0,0,1,1
"GO:0004648","O-phospho-L-serine:2-oxoglutarate aminotransferase activity","MF",1,0,1,1,0.0450686243217363
"GO:0000215","tRNA 2'-phosphotransferase activity","MF",1,0,0,1,1
"GO:0004827","proline-tRNA ligase activity","MF",2,0,0,1,1
"GO:0004687","myosin light chain kinase activity","MF",2,0,0,1,1
"GO:0003977","UDP-N-acetylglucosamine diphosphorylase activity","MF",2,0,0,1,1
"GO:0052630","UDP-N-acetylgalactosamine diphosphorylase activity","MF",1,0,0,1,1
"GO:0141090","protein serine pyrophosphorylase activity","MF",1,0,0,1,1
"GO:0016155","formyltetrahydrofolate dehydrogenase activity","MF",2,1,1,0.0512895526777291,0.0881088152837416
"GO:0033746","histone H3R2 demethylase activity","MF",1,0,0,1,1
"GO:0033749","histone H4R3 demethylase activity","MF",1,0,0,1,1
"GO:0140955","histone H3K36 trimethyltransferase activity","MF",5,0,0,1,1
"GO:0004123","cystathionine gamma-lyase activity","MF",1,0,0,1,1
"GO:0044540","L-cystine L-cysteine-lyase (deaminating)","MF",1,0,0,1,1
"GO:0047982","homocysteine desulfhydrase activity","MF",1,0,0,1,1
"GO:0080146","L-cysteine desulfhydrase activity","MF",1,0,0,1,1
"GO:0098606","selenocystathionine gamma-lyase activity","MF",1,0,0,1,1
"GO:0030272","5-formyltetrahydrofolate cyclo-ligase activity","MF",2,0,0,1,1
"GO:0030144","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity","MF",1,0,0,1,1
"GO:0047256","lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity","MF",1,0,0,1,1
"GO:0070975","FHA domain binding","MF",1,0,0,1,1
"GO:0003937","IMP cyclohydrolase activity","MF",1,0,0,1,1
"GO:0004643","phosphoribosylaminoimidazolecarboxamide formyltransferase activity","MF",1,0,0,1,1
"GO:0004329","formate-tetrahydrofolate ligase activity","MF",2,0,1,1,0.0881088152837416
"GO:0048270","methionine adenosyltransferase regulator activity","MF",1,0,0,1,1
"GO:0072590","N-acetyl-L-aspartate-L-glutamate ligase activity","MF",1,0,0,1,1
"GO:0072591","citrate-L-glutamate ligase activity","MF",1,0,0,1,1
"GO:0016149","translation release factor activity, codon specific","MF",3,0,0,1,1
"GO:0140850","histone H2B C-terminal K residue ubiquitin ligase activity","MF",1,0,0,1,1
"GO:0015578","mannose transmembrane transporter activity","MF",1,0,0,1,1
"GO:0140929","mannose:sodium symporter activity","MF",1,0,0,1,1
"GO:0140930","fructose:sodium symporter activity","MF",1,0,0,1,1
"GO:0031841","neuropeptide Y receptor binding","MF",1,0,0,1,1
"GO:0031691","alpha-1A adrenergic receptor binding","MF",2,0,0,1,1
"GO:0031692","alpha-1B adrenergic receptor binding","MF",2,0,0,1,1
"GO:0031896","V2 vasopressin receptor binding","MF",1,0,0,1,1
"GO:0004074","biliverdin reductase [NAD(P)+] activity","MF",2,0,0,1,1
"GO:0106276","biliberdin reductase (NAD+) activity","MF",1,0,0,1,1
"GO:0106277","biliverdin reductase (NADP+) activity","MF",1,0,0,1,1
