"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0044015","histone H2BK12 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0044016","histone H3K4 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0044017","histone H3K27 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0044018","histone H3K36 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0046972","histone H4K16 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0120092","crotonyl-CoA hydratase activity","MF",2,1,0,0.206411280686305,1
"GO:0140908","histone H3K122 acetyltransferase activity","MF",21,3,2,0.406322875861212,0.618327012311801
"GO:0001163","RNA polymerase I transcription regulatory region sequence-specific DNA binding","MF",7,0,1,1,0.510621047164045
"GO:0097677","STAT family protein binding","MF",12,4,3,0.0341552891770813,0.103319862208911
"GO:0035035","histone acetyltransferase binding","MF",27,1,4,0.956006240163407,0.263669945879577
"GO:0035259","nuclear glucocorticoid receptor binding","MF",19,2,4,0.629993540288388,0.105588760274141
"GO:0008301","DNA binding, bending","MF",15,1,5,0.823544709035671,0.011191642973031
"GO:0044374","sequence-specific DNA binding, bending","MF",1,0,0,1,1
"GO:0044377","RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending","MF",1,0,0,1,1
"GO:0004622","lysophospholipase activity","MF",20,3,1,0.375445567730954,0.870316562224305
"GO:0004771","sterol ester esterase activity","MF",6,1,1,0.500258197295807,0.458010819544648
"GO:0004806","triacylglycerol lipase activity","MF",12,5,3,0.00631348509574917,0.103319862208911
"GO:0008126","acetylesterase activity","MF",6,1,1,0.500258197295807,0.458010819544648
"GO:0034338","short-chain carboxylesterase activity","MF",7,2,1,0.172820244952425,0.510621047164045
"GO:0043208","glycosphingolipid binding","MF",10,1,2,0.685340044597582,0.252406069784849
"GO:0050253","retinyl-palmitate esterase activity","MF",5,1,2,0.43899952470626,0.0771473599148401
"GO:0051861","glycolipid binding","MF",27,1,4,0.956006240163407,0.263669945879577
"GO:0030527","structural constituent of chromatin","MF",24,7,1,0.0118461709672912,0.913837529118279
"GO:0019237","centromeric DNA binding","MF",4,0,0,1,1
"GO:0001851","complement component C3b binding","MF",5,0,0,1,1
"GO:0005253","monoatomic anion channel activity","MF",66,15,8,0.00431453866069671,0.308388758054988
"GO:0005254","chloride channel activity","MF",52,14,7,0.00104350729653194,0.236752876230125
"GO:0005260","intracellularly ATP-gated chloride channel activity","MF",1,0,1,1,0.0970315991062881
"GO:0008509","monoatomic anion transmembrane transporter activity","MF",102,22,12,0.00129631452884742,0.284547313518323
"GO:0015106","bicarbonate transmembrane transporter activity","MF",23,5,4,0.0981986862084176,0.1785918131371
"GO:0015108","chloride transmembrane transporter activity","MF",80,16,11,0.0117696705033529,0.149851556022784
"GO:0017081","chloride channel regulator activity","MF",10,0,3,1,0.0651130951526078
"GO:0019869","chloride channel inhibitor activity","MF",7,0,3,1,0.0236639056789651
"GO:0035381","ATP-gated ion channel activity","MF",9,2,1,0.256967981747173,0.601025000973261
"GO:0099095","ligand-gated monoatomic anion channel activity","MF",25,7,3,0.0149371770220961,0.442681369121576
"GO:0099142","intracellularly ATP-gated ion channel activity","MF",1,0,1,1,0.0970315991062881
"GO:0106138","Sec61 translocon complex binding","MF",1,0,1,1,0.0970315991062881
"GO:0000254","C-4 methylsterol oxidase activity","MF",3,2,0,0.0331319970207981,1
"GO:0001567","cholesterol 25-hydroxylase activity","MF",1,1,0,0.109160548994574,1
"GO:0008395","steroid hydroxylase activity","MF",13,2,1,0.423026441001615,0.734838371082804
"GO:0016716","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF",6,2,0,0.132706161758529,1
"GO:0004103","choline kinase activity","MF",2,0,1,1,0.184653660480039
"GO:0004305","ethanolamine kinase activity","MF",4,1,2,0.370236653747025,0.0494267128715544
"GO:0008061","chitin binding","MF",5,1,1,0.43899952470626,0.399748899156237
"GO:0004568","chitinase activity","MF",3,0,1,1,0.263778121698857
"GO:0045545","syndecan binding","MF",7,2,0,0.172820244952425,1
"GO:0016907","G protein-coupled acetylcholine receptor activity","MF",3,1,1,0.293050922519059,0.263778121698857
"GO:0031789","G protein-coupled acetylcholine receptor binding","MF",1,1,0,0.109160548994574,1
"GO:0005085","guanyl-nucleotide exchange factor activity","MF",201,20,23,0.70378224298061,0.231450594050543
"GO:0008384","IkappaB kinase activity","MF",3,1,0,0.293050922519059,1
"GO:0070300","phosphatidic acid binding","MF",22,4,2,0.213766029538033,0.644018058887673
"GO:0009922","fatty acid elongase activity","MF",7,3,0,0.0324209537737909,1
"GO:0008187","poly-pyrimidine tract binding","MF",26,3,7,0.551202715501709,0.0100634943901293
"GO:0008266","poly(U) RNA binding","MF",22,2,7,0.709605249050767,0.00367879489275829
"GO:0030371","translation repressor activity","MF",26,0,3,1,0.468906342796444
"GO:0070181","small ribosomal subunit rRNA binding","MF",9,0,2,1,0.214947474858401
"GO:0035198","miRNA binding","MF",33,3,2,0.714280610031436,0.843675096409644
"GO:0061980","regulatory RNA binding","MF",42,3,2,0.8517525684214,0.924470301044933
"GO:0005159","insulin-like growth factor receptor binding","MF",13,2,1,0.423026441001615,0.734838371082804
"GO:0050693","LBD domain binding","MF",7,3,0,0.0324209537737909,1
"GO:0070410","co-SMAD binding","MF",8,1,3,0.603447785738674,0.035170142879798
"GO:0004111","creatine kinase activity","MF",4,0,1,1,0.335228591307958
"GO:0016775","phosphotransferase activity, nitrogenous group as acceptor","MF",5,0,1,1,0.399748899156237
"GO:0003785","actin monomer binding","MF",19,1,3,0.888927132293692,0.278579753661268
"GO:0032036","myosin heavy chain binding","MF",11,1,0,0.719710438959647,1
"GO:0005229","intracellularly calcium-gated chloride channel activity","MF",17,6,1,0.00716558069001128,0.823791064608998
"GO:0141147","intracellularly calcium-gated channel activity","MF",17,6,1,0.00716558069001128,0.823791064608998
"GO:0005225","volume-sensitive anion channel activity","MF",11,4,0,0.0248746878166373,1
"GO:0005247","voltage-gated chloride channel activity","MF",9,3,1,0.0659296298259915,0.601025000973261
"GO:0008308","voltage-gated monoatomic anion channel activity","MF",13,3,1,0.162280963528059,0.734838371082804
"GO:0072320","volume-sensitive chloride channel activity","MF",5,4,0,0.000646063862211954,1
"GO:0160187","paracellular tight junction channel activity","MF",3,1,0,0.293050922519059,1
"GO:0035727","lysophosphatidic acid binding","MF",7,2,0,0.172820244952425,1
"GO:0120146","sulfatide binding","MF",5,0,0,1,1
"GO:0032050","clathrin heavy chain binding","MF",10,2,2,0.299517210997886,0.252406069784849
"GO:0051787","misfolded protein binding","MF",16,4,0,0.0885631455849836,1
"GO:0030338","CMP-N-acetylneuraminate monooxygenase activity","MF",1,0,0,1,1
"GO:0008781","N-acylneuraminate cytidylyltransferase activity","MF",1,0,0,1,1
"GO:0070567","cytidylyltransferase activity","MF",9,1,0,0.646757761237612,1
"GO:0032027","myosin light chain binding","MF",7,0,1,1,0.510621047164045
"GO:0038147","C-X-C motif chemokine 12 receptor activity","MF",1,0,1,1,0.0970315991062881
"GO:0035757","chemokine (C-C motif) ligand 19 binding","MF",1,0,0,1,1
"GO:0035758","chemokine (C-C motif) ligand 21 binding","MF",1,0,0,1,1
"GO:0038117","C-C motif chemokine 19 receptor activity","MF",1,0,0,1,1
"GO:0038121","C-C motif chemokine 21 receptor activity","MF",1,0,0,1,1
"GO:0019958","C-X-C chemokine binding","MF",3,1,0,0.293050922519059,1
"GO:0004112","cyclic-nucleotide phosphodiesterase activity","MF",20,2,2,0.658276648350324,0.591230019085332
"GO:0004113","2',3'-cyclic-nucleotide 3'-phosphodiesterase activity","MF",1,1,0,0.109160548994574,1
"GO:0030551","cyclic nucleotide binding","MF",28,2,4,0.826118026091561,0.286068050873071
"GO:0004949","cannabinoid receptor activity","MF",2,0,1,1,0.184653660480039
"GO:0004897","ciliary neurotrophic factor receptor activity","MF",4,0,0,1,1
"GO:0004921","interleukin-11 receptor activity","MF",6,0,0,1,1
"GO:0019970","interleukin-11 binding","MF",5,0,0,1,1
"GO:0030619","U1 snRNA binding","MF",8,1,0,0.603447785738674,1
"GO:0030620","U2 snRNA binding","MF",6,1,0,0.500258197295807,1
"GO:0030020","extracellular matrix structural constituent conferring tensile strength","MF",39,2,3,0.936542399267338,0.743637798908526
"GO:1904399","heparan sulfate binding","MF",9,2,1,0.256967981747173,0.601025000973261
"GO:0048407","platelet-derived growth factor binding","MF",12,1,2,0.750328501396021,0.327325166424082
"GO:0001968","fibronectin binding","MF",33,1,5,0.978042382371048,0.21196273012881
"GO:0008171","O-methyltransferase activity","MF",22,1,0,0.921512191881782,1
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","MF",144,10,4,0.959790397674248,0.999707070653279
"GO:0016206","catechol O-methyltransferase activity","MF",2,0,0,1,1
"GO:0008682","3-demethoxyubiquinol 3-hydroxylase activity","MF",1,0,0,1,1
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF",22,5,0,0.0840523213005949,1
"GO:0004129","cytochrome-c oxidase activity","MF",7,0,0,1,1
"GO:0009055","electron transfer activity","MF",52,5,2,0.684105021721356,0.967559525138914
"GO:0015453","oxidoreduction-driven active transmembrane transporter activity","MF",35,1,0,0.982583697012584,1
"GO:0016675","oxidoreductase activity, acting on a heme group of donors","MF",9,0,0,1,1
"GO:0004322","ferroxidase activity","MF",5,1,1,0.43899952470626,0.399748899156237
"GO:0016722","oxidoreductase activity, acting on metal ions","MF",15,5,1,0.0181257651369213,0.783840029326062
"GO:0016724","oxidoreductase activity, acting on metal ions, oxygen as acceptor","MF",5,1,1,0.43899952470626,0.399748899156237
"GO:0047066","phospholipid-hydroperoxide glutathione peroxidase activity","MF",4,0,1,1,0.335228591307958
"GO:0050897","cobalt ion binding","MF",7,2,1,0.172820244952425,0.510621047164045
"GO:0000900","mRNA regulatory element binding translation repressor activity","MF",12,0,0,1,1
"GO:0008135","translation factor activity, RNA binding","MF",75,1,6,0.999831926567583,0.747588876856182
"GO:0180051","translation factor activity","MF",77,1,6,0.999866776039884,0.769968297599271
"GO:0017075","syntaxin-1 binding","MF",19,0,1,1,0.856362235067356
"GO:0004109","coproporphyrinogen oxidase activity","MF",2,1,0,0.206411280686305,1
"GO:0004095","carnitine O-palmitoyltransferase activity","MF",3,0,1,1,0.263778121698857
"GO:0016406","carnitine O-acyltransferase activity","MF",5,0,1,1,0.399748899156237
"GO:0016409","palmitoyltransferase activity","MF",31,3,5,0.672950537568052,0.176999227537483
"GO:0016416","O-palmitoyltransferase activity","MF",4,1,1,0.370236653747025,0.335228591307958
"GO:0008458","carnitine O-octanoyltransferase activity","MF",3,0,0,1,1
"GO:0004092","carnitine O-acetyltransferase activity","MF",1,0,0,1,1
"GO:0016413","O-acetyltransferase activity","MF",7,0,2,1,0.142349453828268
"GO:0001635","calcitonin gene-related peptide receptor activity","MF",3,0,0,1,1
"GO:0003899","DNA-directed 5'-3' RNA polymerase activity","MF",19,1,1,0.888927132293692,0.856362235067356
"GO:0034062","5'-3' RNA polymerase activity","MF",20,1,1,0.901066631448606,0.870316562224305
"GO:0097747","RNA polymerase activity","MF",20,1,1,0.901066631448606,0.870316562224305
"GO:1990763","arrestin family protein binding","MF",9,0,1,1,0.601025000973261
"GO:0031726","CCR1 chemokine receptor binding","MF",6,0,1,1,0.458010819544648
"GO:0042379","chemokine receptor binding","MF",43,8,5,0.0908326020562145,0.40641074217902
"GO:0048020","CCR chemokine receptor binding","MF",25,1,3,0.944541802096226,0.442681369121576
"GO:0001093","TFIIB-class transcription factor binding","MF",5,1,0,0.43899952470626,1
"GO:0042975","peroxisome proliferator activated receptor binding","MF",20,2,3,0.658276648350324,0.306147668921324
"GO:0120300","peptide lactyltransferase (CoA-dependent) activity","MF",3,0,1,1,0.263778121698857
"GO:0120301","histone lactyltransferase (CoA-dependent) activity","MF",3,0,1,1,0.263778121698857
"GO:0005127","ciliary neurotrophic factor receptor binding","MF",5,0,2,1,0.0771473599148401
"GO:0016812","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","MF",12,3,0,0.135257845063911,1
"GO:0035375","zymogen binding","MF",3,2,0,0.0331319970207981,1
"GO:0001847","opsonin receptor activity","MF",3,0,0,1,1
"GO:0001855","complement component C4b binding","MF",2,1,0,0.206411280686305,1
"GO:0001861","complement component C4b receptor activity","MF",1,0,0,1,1
"GO:0004875","complement receptor activity","MF",3,0,0,1,1
"GO:0004877","complement component C3b receptor activity","MF",1,0,0,1,1
"GO:0004864","protein phosphatase inhibitor activity","MF",43,5,5,0.511854708683186,0.40641074217902
"GO:0019212","phosphatase inhibitor activity","MF",48,6,7,0.42836027326905,0.179808471134031
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","MF",24,7,1,0.0118461709672912,0.913837529118279
"GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","MF",16,6,0,0.00510154716974878,1
"GO:0047127","thiomorpholine-carboxylate dehydrogenase activity","MF",1,1,0,0.109160548994574,1
"GO:0070324","thyroid hormone binding","MF",6,1,1,0.500258197295807,0.458010819544648
"GO:0003959","NADPH dehydrogenase activity","MF",5,2,1,0.0951851699100831,0.399748899156237
"GO:0003960","NADPH:quinone reductase activity","MF",1,0,1,1,0.0970315991062881
"GO:0070402","NADPH binding","MF",17,1,1,0.859999964915314,0.823791064608998
"GO:0004108","citrate (Si)-synthase activity","MF",2,2,0,0.0119098173028426,1
"GO:0036440","citrate synthase activity","MF",2,2,0,0.0119098173028426,1
"GO:0046912","acyltransferase activity, acyl groups converted into alkyl on transfer","MF",6,4,1,0.00176994823235752,0.458010819544648
"GO:0005157","macrophage colony-stimulating factor receptor binding","MF",2,1,1,0.206411280686305,0.184653660480039
"GO:0005129","granulocyte macrophage colony-stimulating factor receptor binding","MF",1,0,0,1,1
"GO:0005130","granulocyte colony-stimulating factor receptor binding","MF",2,0,1,1,0.184653660480039
"GO:0034236","protein kinase A catalytic subunit binding","MF",16,1,3,0.842825127409409,0.198109559732045
"GO:0043008","ATP-dependent protein binding","MF",11,0,3,1,0.0832741130696785
"GO:0036033","mediator complex binding","MF",5,0,0,1,1
"GO:0008307","structural constituent of muscle","MF",16,1,4,0.842825127409409,0.062357769337881
"GO:0042974","nuclear retinoic acid receptor binding","MF",32,3,5,0.694143326156783,0.194204808434938
"GO:0043035","chromatin insulator sequence binding","MF",6,0,0,1,1
"GO:0106260","DNA-DNA tethering activity","MF",5,0,2,1,0.0771473599148401
"GO:0140587","chromatin loop anchoring activity","MF",5,0,2,1,0.0771473599148401
"GO:0005146","leukemia inhibitory factor receptor binding","MF",2,0,1,1,0.184653660480039
"GO:0004105","choline-phosphate cytidylyltransferase activity","MF",2,0,0,1,1
"GO:0008239","dipeptidyl-peptidase activity","MF",9,2,0,0.256967981747173,1
"GO:0004177","aminopeptidase activity","MF",34,4,4,0.516959188748171,0.422789326376119
"GO:0030108","HLA-A specific activating MHC class I receptor activity","MF",1,0,1,1,0.0970315991062881
"GO:0032393","MHC class I receptor activity","MF",2,0,1,1,0.184653660480039
"GO:0032397","activating MHC class I receptor activity","MF",1,0,1,1,0.0970315991062881
"GO:0016807","cysteine-type carboxypeptidase activity","MF",4,2,0,0.0614937288351595,1
"GO:0070004","cysteine-type exopeptidase activity","MF",10,3,0,0.0867710647443217,1
"GO:0097655","serpin family protein binding","MF",1,0,0,1,1
"GO:0036002","pre-mRNA binding","MF",38,2,2,0.930261008275546,0.895159465991951
"GO:0042835","BRE binding","MF",2,1,0,0.206411280686305,1
"GO:0086080","protein binding involved in heterotypic cell-cell adhesion","MF",7,1,2,0.554831189353037,0.142349453828268
"GO:0086082","cell adhesive protein binding involved in AV node cell-bundle of His cell communication","MF",1,0,1,1,0.0970315991062881
"GO:0140575","transmembrane monodehydroascorbate reductase activity","MF",4,0,0,1,1
"GO:0016175","superoxide-generating NAD(P)H oxidase activity","MF",7,2,3,0.172820244952425,0.0236639056789651
"GO:0050664","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor","MF",13,2,3,0.423026441001615,0.125043496770888
