"NGenes","Direction","PValue","FDR","Contrast"
97,"Down",0.545928150785378,0.73638369009328,"L.LvsV.AUNG_GASTRIC_CANCER"
223,"Up",0.546701573405286,0.737247073014105,"L.LvsV.REACTOME_SEPARATION_OF_SISTER_CHROMATIDS"
35,"Down",0.547020879874989,0.737497791960208,"L.LvsV.MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP"
41,"Down",0.547185079799458,0.737539323796003,"L.LvsV.HOEGERKORP_CD44_TARGETS_DIRECT_UP"
43,"Down",0.547327838600433,0.737551942388934,"L.LvsV.REACTOME_PROLACTIN_RECEPTOR_SIGNALING"
272,"Up",0.547712073912677,0.737889877354579,"L.LvsV.BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP"
9,"Up",0.547882648664721,0.737939869541351,"L.LvsV.REACTOME_ESTROGEN_BIOSYNTHESIS"
90,"Up",0.548643316040319,0.738677831225236,"L.LvsV.ZHANG_RESPONSE_TO_CANTHARIDIN_DN"
31,"Down",0.548697748750596,0.738677831225236,"L.LvsV.TIAN_TNF_SIGNALING_NOT_VIA_NFKB"
247,"Up",0.548860498182325,0.738680223855526,"L.LvsV.REACTOME_COMPLEMENT_CASCADE"
41,"Up",0.549021079295196,0.738680223855526,"L.LvsV.REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION"
12,"Up",0.549100329181807,0.738680223855526,"L.LvsV.MIKKELSEN_PLURIPOTENT_STATE_UP"
193,"Down",0.549393289163907,0.738807657424731,"L.LvsV.ZHU_CMV_24_HR_UP"
10,"Down",0.54946230553997,0.738807657424731,"L.LvsV.BIOCARTA_CB1R_PATHWAY"
63,"Down",0.550309901733732,0.739644257131711,"L.LvsV.KORKOLA_EMBRYONAL_CARCINOMA_UP"
6,"Down",0.550352048081002,0.739644257131711,"L.LvsV.REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION"
165,"Down",0.551141050209553,0.740297321898305,"L.LvsV.NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON"
129,"Down",0.551235359570035,0.740297321898305,"L.LvsV.LEE_CALORIE_RESTRICTION_NEOCORTEX_DN"
5,"Down",0.55123965893567,0.740297321898305,"L.LvsV.NIKOLSKY_BREAST_CANCER_19P13_AMPLICON"
133,"Down",0.55162827725285,0.740517852580828,"L.LvsV.MIKKELSEN_MEF_LCP_WITH_H3K27ME3"
73,"Down",0.551671737164122,0.740517852580828,"L.LvsV.JAEGER_METASTASIS_UP"
29,"Up",0.551867920338611,0.740601391153442,"L.LvsV.MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15"
13,"Up",0.552674202542433,0.741503437480493,"L.LvsV.KOBAYASHI_EGFR_SIGNALING_6HR_UP"
271,"Down",0.55287454153653,0.741592270780076,"L.LvsV.REACTOME_NEDDYLATION"
32,"Down",0.553153069120241,0.741785912967696,"L.LvsV.REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"
16,"Up",0.553454350419849,0.742009966894119,"L.LvsV.REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING"
41,"Up",0.553737304921962,0.742209347615401,"L.LvsV.PID_IL12_STAT4_PATHWAY"
12,"Up",0.554465857340085,0.742941763231427,"L.LvsV.BIOCARTA_RHODOPSIN_PATHWAY"
52,"Down",0.55455247908412,0.742941763231427,"L.LvsV.REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX"
436,"Down",0.554912095533459,0.743156941777977,"L.LvsV.VANTVEER_BREAST_CANCER_ESR1_DN"
429,"Down",0.554981915825875,0.743156941777977,"L.LvsV.HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN"
302,"Down",0.55559763245086,0.743801285670898,"L.LvsV.XU_GH1_AUTOCRINE_TARGETS_UP"
169,"Down",0.556191989888218,0.744411104984363,"L.LvsV.NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP"
17,"Down",0.556322424632915,0.744411104984363,"L.LvsV.REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING"
43,"Down",0.556748526140684,0.744801016460644,"L.LvsV.ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN"
306,"Down",0.556925939046422,0.744858131830592,"L.LvsV.CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP"
197,"Up",0.557387081141951,0.745294600153289,"L.LvsV.WIELAND_UP_BY_HBV_INFECTION"
14,"Down",0.557750649879809,0.745521183048348,"L.LvsV.REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS"
7,"Up",0.557826213469166,0.745521183048348,"L.LvsV.REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION"
20,"Down",0.558035167778472,0.745539045476262,"L.LvsV.GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2"
73,"Down",0.558279010068298,0.745539045476262,"L.LvsV.TAVOR_CEBPA_TARGETS_UP"
189,"Down",0.558305877156025,0.745539045476262,"L.LvsV.LIU_VAV3_PROSTATE_CARCINOGENESIS_UP"
7,"Down",0.558588994044819,0.745539045476262,"L.LvsV.REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS"
11,"Down",0.558670513073051,0.745539045476262,"L.LvsV.MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25"
29,"Down",0.558708336753702,0.745539045476262,"L.LvsV.ZHANG_GATA6_TARGETS_UP"
2477,"Down",0.558787114689514,0.745539045476262,"L.LvsV.GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN"
60,"Up",0.558918311358131,0.745539045476262,"L.LvsV.MATZUK_SPERMATID_DIFFERENTIATION"
145,"Up",0.559683466591723,0.746379615722537,"L.LvsV.SASSON_RESPONSE_TO_FORSKOLIN_UP"
12,"Down",0.560180538956612,0.746862358305066,"L.LvsV.REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES"
145,"Down",0.560563681727269,0.747193007779669,"L.LvsV.ELVIDGE_HIF1A_TARGETS_DN"
9,"Down",0.560999097170887,0.747593156967422,"L.LvsV.REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS"
54,"Down",0.561195886536731,0.747675194376285,"L.LvsV.FARMER_BREAST_CANCER_CLUSTER_4"
224,"Down",0.56200072575225,0.748567095322619,"L.LvsV.PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP"
64,"Down",0.562563848304484,0.749136685278298,"L.LvsV.PIONTEK_PKD1_TARGETS_DN"
28,"Down",0.562976576202827,0.74950577650504,"L.LvsV.MARSON_FOXP3_CORE_DIRECT_TARGETS"
25,"Down",0.563531657868051,0.749922007847278,"L.LvsV.BIOCARTA_IL3_PATHWAY"
12,"Up",0.56356048880547,0.749922007847278,"L.LvsV.REACTOME_FRUCTOSE_METABOLISM"
30,"Down",0.563976436760357,0.750294927538021,"L.LvsV.REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION"
22,"Up",0.564422887669249,0.750708238134058,"L.LvsV.KEGG_SULFUR_METABOLISM"
37,"Down",0.564747415522354,0.750892816955908,"L.LvsV.MATZUK_CENTRAL_FOR_FEMALE_FERTILITY"
14,"Down",0.564833283725741,0.750892816955908,"L.LvsV.REACTOME_NRCAM_INTERACTIONS"
977,"Down",0.565162256223191,0.751149546792793,"L.LvsV.WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D"
195,"Up",0.565430081456525,0.751184041767409,"L.LvsV.REACTOME_ION_CHANNEL_TRANSPORT"
6,"Up",0.565467938909974,0.751184041767409,"L.LvsV.MIKI_COEXPRESSED_WITH_CYP19A1"
584,"Down",0.565595797771337,0.751184041767409,"L.LvsV.MULLIGHAN_MLL_SIGNATURE_1_UP"
83,"Up",0.566070278097379,0.751346981140316,"L.LvsV.REACTOME_GLYCOLYSIS"
509,"Up",0.56617994365651,0.751346981140316,"L.LvsV.KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES"
103,"Down",0.566255386117909,0.751346981140316,"L.LvsV.NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON"
17,"Up",0.566262049269614,0.751346981140316,"L.LvsV.PARK_APL_PATHOGENESIS_UP"
16,"Down",0.567032174405309,0.752136358241908,"L.LvsV.ZHOU_PANCREATIC_EXOCRINE_PROGENITOR"
170,"Down",0.567129042776364,0.752136358241908,"L.LvsV.ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN"
89,"Down",0.567547618782576,0.752510979436179,"L.LvsV.GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP"
124,"Up",0.568788875439389,0.753975951163842,"L.LvsV.HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP"
141,"Down",0.569080016142259,0.754181066455069,"L.LvsV.YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0"
368,"Down",0.570165520343582,0.755438572245307,"L.LvsV.AMUNDSON_RESPONSE_TO_ARSENITE"
58,"Down",0.570426692895335,0.755603542170174,"L.LvsV.SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN"
81,"Up",0.57106511150434,0.756268024313173,"L.LvsV.KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY"
167,"Down",0.572442661240139,0.757910793581592,"L.LvsV.BOYLAN_MULTIPLE_MYELOMA_PCA3_UP"
126,"Down",0.572658366114688,0.758014868625356,"L.LvsV.YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP"
13,"Up",0.572822758975337,0.758050989558314,"L.LvsV.MIKKELSEN_NPC_ICP_WITH_H3K27ME3"
31,"Down",0.573296936794327,0.758496952269882,"L.LvsV.MAINA_VHL_TARGETS_DN"
61,"Down",0.573928384211635,0.759043882318596,"L.LvsV.REACTOME_KINESINS"
169,"Down",0.574037270101191,0.759043882318596,"L.LvsV.REACTOME_HIV_LIFE_CYCLE"
50,"Down",0.574122176859535,0.759043882318596,"L.LvsV.ONO_FOXP3_TARGETS_DN"
49,"Down",0.574428452426423,0.759090059912843,"L.LvsV.ONO_AML1_TARGETS_DN"
34,"Up",0.574442792464865,0.759090059912843,"L.LvsV.YANAGISAWA_LUNG_CANCER_RECURRENCE"
42,"Up",0.574568981865662,0.759090059912843,"L.LvsV.BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN"
39,"Up",0.574791491565455,0.759202617502485,"L.LvsV.YIH_RESPONSE_TO_ARSENITE_C3"
284,"Down",0.575195197776873,0.759554394198312,"L.LvsV.BIDUS_METASTASIS_UP"
35,"Down",0.575340989388739,0.759565503899317,"L.LvsV.REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION"
8,"Down",0.575532553491855,0.759637022739667,"L.LvsV.LE_SKI_TARGETS_DN"
56,"Down",0.575959098123253,0.76001858079319,"L.LvsV.BIOCARTA_ERK_PATHWAY"
16,"Up",0.576226599064677,0.760190137491911,"L.LvsV.REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"
268,"Down",0.576723734581313,0.760664486760515,"L.LvsV.DARWICHE_PAPILLOMA_RISK_LOW_UP"
48,"Up",0.577738887547643,0.761821681195068,"L.LvsV.JACKSON_DNMT1_TARGETS_DN"
30,"Down",0.57815299275483,0.762143986139135,"L.LvsV.BIOCARTA_CCR5_PATHWAY"
52,"Up",0.578292297714301,0.762143986139135,"L.LvsV.REACTOME_DIGESTION_AND_ABSORPTION"
31,"Down",0.578396846778769,0.762143986139135,"L.LvsV.OUYANG_PROSTATE_CANCER_PROGRESSION_UP"
325,"Down",0.578816537755023,0.762515281688712,"L.LvsV.WIERENGA_STAT5A_TARGETS_UP"
34,"Up",0.57903212791469,0.762617588194455,"L.LvsV.PETRETTO_HEART_MASS_QTL_CIS_DN"
14,"Down",0.579374496415655,0.76271899026082,"L.LvsV.REACTOME_ROBO_RECEPTORS_BIND_AKAP5"
9,"Down",0.579565019391147,0.76271899026082,"L.LvsV.FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES"
9,"Down",0.579634371727954,0.76271899026082,"L.LvsV.RODRIGUES_DCC_TARGETS_UP"
15,"Down",0.579756630927384,0.76271899026082,"L.LvsV.PID_INTEGRIN4_PATHWAY"
31,"Down",0.579798863459256,0.76271899026082,"L.LvsV.CAFFAREL_RESPONSE_TO_THC_8HR_5_UP"
66,"Down",0.579938122760697,0.762720713783038,"L.LvsV.KEGG_TYPE_II_DIABETES_MELLITUS"
23,"Down",0.580960493657564,0.763719608580565,"L.LvsV.MANN_RESPONSE_TO_AMIFOSTINE_UP"
1106,"Down",0.580973896489394,0.763719608580565,"L.LvsV.KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP"
38,"Up",0.581423648458396,0.763796634946974,"L.LvsV.REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX"
201,"Up",0.581558247569294,0.763796634946974,"L.LvsV.BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS"
9,"Up",0.58155958871357,0.763796634946974,"L.LvsV.MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2"
407,"Up",0.581585066581074,0.763796634946974,"L.LvsV.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
11,"Up",0.582208679694099,0.764337792407541,"L.LvsV.ZHU_SKIL_TARGETS_DN"
1648,"Up",0.582544835651724,0.764337792407541,"L.LvsV.REACTOME_INNATE_IMMUNE_SYSTEM"
16,"Up",0.582554437107353,0.764337792407541,"L.LvsV.REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS"
14,"Up",0.582612942170855,0.764337792407541,"L.LvsV.CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP"
309,"Down",0.582688333332932,0.764337792407541,"L.LvsV.NABA_ECM_REGULATORS"
29,"Up",0.583376239296739,0.7649017308331,"L.LvsV.BIOCARTA_BARR_MAPK_PATHWAY"
179,"Up",0.583466486836292,0.7649017308331,"L.LvsV.REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
179,"Down",0.583533279192262,0.7649017308331,"L.LvsV.BOUDOUKHA_BOUND_BY_IGF2BP2"
57,"Down",0.584255975453607,0.765424594951148,"L.LvsV.THILLAINADESAN_ZNF217_TARGETS_UP"
63,"Up",0.584319249213227,0.765424594951148,"L.LvsV.ZHAN_MULTIPLE_MYELOMA_LB_DN"
27,"Down",0.584450553603358,0.765424594951148,"L.LvsV.KORKOLA_TERATOMA_UP"
89,"Up",0.584618134717135,0.765424594951148,"L.LvsV.ZHAN_MULTIPLE_MYELOMA_MS_DN"
52,"Down",0.58462435602798,0.765424594951148,"L.LvsV.MAEKAWA_ATF2_TARGETS"
134,"Down",0.585545485029188,0.766285828201724,"L.LvsV.FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN"
11,"Down",0.585559346021393,0.766285828201724,"L.LvsV.BIOCARTA_CACAM_PATHWAY"
21,"Down",0.58593964721693,0.766559196920649,"L.LvsV.REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION"
6,"Down",0.586139304169562,0.766559196920649,"L.LvsV.NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA"
38,"Down",0.586184171564569,0.766559196920649,"L.LvsV.REACTOME_INTEGRIN_SIGNALING"
22,"Down",0.586409092012558,0.766646601764977,"L.LvsV.REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"
323,"Up",0.586528327991654,0.766646601764977,"L.LvsV.VILLANUEVA_LIVER_CANCER_KRT19_UP"
30,"Up",0.587437101904734,0.767652974812402,"L.LvsV.PID_TRAIL_PATHWAY"
160,"Up",0.58840727891438,0.768739093836864,"L.LvsV.SANA_RESPONSE_TO_IFNG_UP"
67,"Down",0.588920715910683,0.769228121490708,"L.LvsV.NGUYEN_NOTCH1_TARGETS_UP"
147,"Up",0.589506212021658,0.769811017068433,"L.LvsV.KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION"
65,"Down",0.590448594440278,0.770685019106453,"L.LvsV.GROSS_HYPOXIA_VIA_ELK3_ONLY_DN"
10,"Down",0.590553128812761,0.770685019106453,"L.LvsV.REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS"
27,"Down",0.590721313358441,0.770685019106453,"L.LvsV.BIOCARTA_CHREBP_PATHWAY"
137,"Down",0.590736872974995,0.770685019106453,"L.LvsV.KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION"
337,"Down",0.590872453606846,0.770685019106453,"L.LvsV.YAMAZAKI_TCEB3_TARGETS_UP"
10,"Down",0.591143910290042,0.770717884075986,"L.LvsV.REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS"
575,"Down",0.591265526532312,0.770717884075986,"L.LvsV.MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP"
15,"Up",0.591315837267197,0.770717884075986,"L.LvsV.GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP"
156,"Down",0.591998902304805,0.771308944077732,"L.LvsV.FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN"
115,"Up",0.592048319527201,0.771308944077732,"L.LvsV.DARWICHE_PAPILLOMA_PROGRESSION_RISK"
7,"Up",0.592456021069582,0.77165826631183,"L.LvsV.BAKER_HEMATOPOESIS_STAT5_TARGETS"
9,"Down",0.593074344975029,0.772147026747794,"L.LvsV.BRUNEAU_SEPTATION_ATRIAL"
119,"Down",0.593193457408522,0.772147026747794,"L.LvsV.HOWLIN_PUBERTAL_MAMMARY_GLAND"
140,"Down",0.593291432037072,0.772147026747794,"L.LvsV.BILBAN_B_CLL_LPL_UP"
13,"Up",0.593389892684279,0.772147026747794,"L.LvsV.REACTOME_GAP_JUNCTION_DEGRADATION"
62,"Up",0.593621260896141,0.77226634152818,"L.LvsV.LY_AGING_PREMATURE_DN"
30,"Down",0.593770048849691,0.772278193387424,"L.LvsV.HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN"
116,"Down",0.593938058613116,0.772315034353697,"L.LvsV.REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS"
14,"Down",0.594543140745917,0.772912817019482,"L.LvsV.REACTOME_JOSEPHIN_DOMAIN_DUBS"
220,"Up",0.594677360029097,0.772912817019482,"L.LvsV.KEGG_ENDOCYTOSIS"
10,"Down",0.594834632398731,0.772935530559949,"L.LvsV.REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING"
11,"Down",0.595030548775404,0.773008436132333,"L.LvsV.REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS"
8,"Down",0.595222540817371,0.773076210518968,"L.LvsV.REACTOME_RELAXIN_RECEPTORS"
45,"Down",0.595552101717966,0.77317033071112,"L.LvsV.MURATA_VIRULENCE_OF_H_PILORI"
13,"Down",0.595574685928497,0.77317033071112,"L.LvsV.REACTOME_MET_ACTIVATES_RAS_SIGNALING"
188,"Up",0.596121621247061,0.773529094255723,"L.LvsV.ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION"
74,"Down",0.596264711782019,0.773529094255723,"L.LvsV.DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN"
109,"Down",0.596270754154077,0.773529094255723,"L.LvsV.FIGUEROA_AML_METHYLATION_CLUSTER_5_DN"
7,"Up",0.596597095428433,0.77368511392765,"L.LvsV.REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS"
94,"Down",0.596736699973348,0.77368511392765,"L.LvsV.BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP"
9,"Up",0.596850114197343,0.77368511392765,"L.LvsV.REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION"
19,"Down",0.596950749867129,0.77368511392765,"L.LvsV.SA_PROGRAMMED_CELL_DEATH"
14,"Down",0.597271187708827,0.773757917213669,"L.LvsV.GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_DN"
14,"Down",0.59739064994871,0.773757917213669,"L.LvsV.REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN"
22,"Up",0.597443521481166,0.773757917213669,"L.LvsV.REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE"
65,"Up",0.597608441020971,0.773757917213669,"L.LvsV.CHOI_ATL_STAGE_PREDICTOR"
95,"Up",0.597706649379559,0.773757917213669,"L.LvsV.DANG_REGULATED_BY_MYC_UP"
9,"Down",0.597897913473421,0.773824336047413,"L.LvsV.REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS"
6,"Down",0.599016853049266,0.775091078986518,"L.LvsV.SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP"
25,"Down",0.600248263261773,0.776256969008684,"L.LvsV.WEBER_METHYLATED_IN_COLON_CANCER"
231,"Down",0.600428618392366,0.776256969008684,"L.LvsV.BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN"
43,"Down",0.600514855431271,0.776256969008684,"L.LvsV.FOURNIER_ACINAR_DEVELOPMENT_LATE_DN"
15,"Up",0.600587284869396,0.776256969008684,"L.LvsV.RAFFEL_VEGFA_TARGETS_UP"
144,"Up",0.600619879439166,0.776256969008684,"L.LvsV.TAKAO_RESPONSE_TO_UVB_RADIATION_UP"
21,"Down",0.60079899161206,0.776306993368329,"L.LvsV.BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP"
95,"Down",0.600966629288614,0.776342171340361,"L.LvsV.WIERENGA_STAT5A_TARGETS_GROUP2"
18,"Up",0.601590069869946,0.776966011752145,"L.LvsV.SHIN_B_CELL_LYMPHOMA_CLUSTER_1"
19,"Down",0.601892238015844,0.777174727694909,"L.LvsV.REACTOME_TRANSLESION_SYNTHESIS_BY_POLK"
6,"Down",0.602451842345044,0.777357014872006,"L.LvsV.REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS"
120,"Down",0.602562458474067,0.777357014872006,"L.LvsV.HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN"
22,"Up",0.602662941936,0.777357014872006,"L.LvsV.NADERI_BREAST_CANCER_PROGNOSIS_DN"
645,"Down",0.602682114877235,0.777357014872006,"L.LvsV.MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN"
44,"Up",0.602855506791923,0.777357014872006,"L.LvsV.YANG_BREAST_CANCER_ESR1_BULK_DN"
114,"Down",0.602908482423888,0.777357014872006,"L.LvsV.SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP"
50,"Down",0.603076184287124,0.777357014872006,"L.LvsV.BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN"
26,"Down",0.603158182998898,0.777357014872006,"L.LvsV.PHESSE_TARGETS_OF_APC_AND_MBD2_UP"
65,"Down",0.60338333523783,0.777465966098802,"L.LvsV.ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP"
29,"Down",0.603648995328201,0.777627049200751,"L.LvsV.IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM"
1034,"Down",0.604182409834679,0.778069043614416,"L.LvsV.GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP"
17,"Up",0.604279310107483,0.778069043614416,"L.LvsV.REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS"
28,"Up",0.604414277866507,0.778069043614416,"L.LvsV.REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS"
1113,"Down",0.605007483525003,0.778286759262041,"L.LvsV.MARTINEZ_RB1_TARGETS_UP"
14,"Up",0.605069635349074,0.778286759262041,"L.LvsV.WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN"
154,"Down",0.605221764452166,0.778286759262041,"L.LvsV.OUILLETTE_CLL_13Q14_DELETION_UP"
544,"Down",0.605229266180688,0.778286759262041,"L.LvsV.SHEN_SMARCA2_TARGETS_UP"
5,"Down",0.605287224602419,0.778286759262041,"L.LvsV.TURJANSKI_MAPK11_TARGETS"
33,"Down",0.6058360466037,0.778443955771331,"L.LvsV.GHO_ATF5_TARGETS_DN"
190,"Down",0.605850125161484,0.778443955771331,"L.LvsV.KEGG_CALCIUM_SIGNALING_PATHWAY"
46,"Down",0.605950292232022,0.778443955771331,"L.LvsV.REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
23,"Down",0.605972650685442,0.778443955771331,"L.LvsV.REACTOME_ASSEMBLY_OF_THE_HIV_VIRION"
233,"Up",0.606335891065342,0.778729649640018,"L.LvsV.RASHI_RESPONSE_TO_IONIZING_RADIATION_6"
88,"Up",0.60662382639658,0.778918517451624,"L.LvsV.KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"
556,"Up",0.606849696613535,0.779027623073191,"L.LvsV.POOLA_INVASIVE_BREAST_CANCER_UP"
22,"Up",0.607141262564927,0.779072362772046,"L.LvsV.BIOCARTA_D4GDI_PATHWAY"
134,"Up",0.607166361219885,0.779072362772046,"L.LvsV.CHICAS_RB1_TARGETS_LOW_SERUM"
109,"Down",0.607478689229562,0.779174515441395,"L.LvsV.SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN"
8,"Down",0.607614795636951,0.779174515441395,"L.LvsV.RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN"
28,"Down",0.607804561651494,0.779174515441395,"L.LvsV.NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON"
165,"Up",0.608008893190148,0.779174515441395,"L.LvsV.HATADA_METHYLATED_IN_LUNG_CANCER_DN"
16,"Down",0.60815826779226,0.779174515441395,"L.LvsV.KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS"
12,"Up",0.608404218077229,0.779174515441395,"L.LvsV.VANDESLUIS_NORMAL_EMBRYOS_UP"
156,"Up",0.60841674702026,0.779174515441395,"L.LvsV.KOHOUTEK_CCNT2_TARGETS"
21,"Down",0.608450003851305,0.779174515441395,"L.LvsV.IRITANI_MAD1_TARGETS_UP"
51,"Up",0.608769897831551,0.779174515441395,"L.LvsV.REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS"
95,"Up",0.608939027481249,0.779174515441395,"L.LvsV.KYNG_DNA_DAMAGE_BY_4NQO_OR_UV"
41,"Down",0.609008030258002,0.779174515441395,"L.LvsV.GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN"
17,"Up",0.609182738972047,0.779174515441395,"L.LvsV.REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING"
945,"Up",0.609198500712075,0.779174515441395,"L.LvsV.KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP"
5,"Down",0.609301061411814,0.779174515441395,"L.LvsV.REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS"
9,"Up",0.609426082370158,0.779174515441395,"L.LvsV.REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS"
108,"Down",0.609500773970706,0.779174515441395,"L.LvsV.GAVIN_FOXP3_TARGETS_CLUSTER_P2"
